index,antecedents,consequents,support,confidence,lift
4934,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching', 'Features_Not having proper environment', 'Features_No ,we adjusted easily'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.10294117647058823,0.5,1.1333333333333333
10890,"frozenset({'Features_Primary or Middle School (till 5th grade)', 'Features_Hybrid classes should be conducted only during emergencies', 'Features_Not having proper environment'})","frozenset({'Features_Yes ,it had a considerable impact', 'Features_Communication gap with peers', 'Features_Lack of Attention'})",0.04411764705882353,0.5,4.25
2367,"frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_4'})","frozenset({'Features_Communication gap with peers', 'Features_High School (till 12 th grade)'})",0.04411764705882353,0.5,2.6153846153846154
2504,"frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_High School (till 12 th grade)'})","frozenset({'Features_4', 'Features_No ,we adjusted easily'})",0.07352941176470588,0.5,2.0
773,frozenset({'Features_5'}),"frozenset({'Features_Lack of Attention', 'Features_Not having proper environment'})",0.11764705882352941,0.5,1.2592592592592593
6918,"frozenset({'Features_5', 'Features_Lack of Attention', 'Features_Not having proper environment'})","frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_Communication gap with peers'})",0.058823529411764705,0.5,1.7894736842105263
9262,"frozenset({'Features_Lack of Attention', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Not having proper environment'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_No ,we adjusted easily'})",0.07352941176470588,0.5,1.7894736842105263
5527,"frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Not having proper environment', 'Features_3'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Communication gap with peers'})",0.04411764705882353,0.5,2.428571428571429
5584,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching', 'Features_Not having proper environment', 'Features_3'})","frozenset({'Features_Lack of Attention', 'Features_Communication gap with peers'})",0.04411764705882353,0.5,1.4166666666666665
5183,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Primary or Middle School (till 5th grade)'})","frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_No ,we adjusted easily'})",0.08823529411764706,0.5,2.0
9165,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_High School (till 12 th grade)'})","frozenset({'Features_Lack of Attention', 'Features_Hybrid classes should be conducted only during emergencies', 'Features_No ,we adjusted easily'})",0.08823529411764706,0.5,2.6153846153846154
5924,"frozenset({'Features_Primary or Middle School (till 5th grade)', 'Features_3'})","frozenset({'Features_No ,we adjusted easily', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Not having proper environment'})",0.04411764705882353,0.5,1.7
3235,"frozenset({'Features_5', 'Features_High School (till 12 th grade)'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Lack of Attention'})",0.04411764705882353,0.5,1.4782608695652173
10030,"frozenset({'Features_Lack of Attention', 'Features_5', 'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Not having proper environment'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching', 'Features_Communication gap with peers'})",0.04411764705882353,0.5,3.090909090909091
6917,"frozenset({'Features_5', 'Features_Communication gap with peers', 'Features_Not having proper environment'})","frozenset({'Features_Lack of Attention', 'Features_Hybrid classes should be conducted only during emergencies'})",0.058823529411764705,0.5,1.8888888888888888
10282,"frozenset({'Features_Lack of Attention', 'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_No ,we adjusted easily', 'Features_Not having proper environment'})","frozenset({'Features_5', 'Features_Communication gap with peers'})",0.058823529411764705,0.5,2.833333333333333
8575,"frozenset({'Features_Yes ,it had a considerable impact', 'Features_Communication gap with peers', 'Features_Lack of Attention'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Hybrid classes should be conducted only during emergencies'})",0.058823529411764705,0.5,1.619047619047619
6973,"frozenset({'Features_5', 'Features_Lack of Attention', 'Features_Communication gap with peers', 'Features_Hybrid classes should be conducted only during emergencies'})",frozenset({'Features_Primary or Middle School (till 5th grade)'}),0.04411764705882353,0.5,1.619047619047619
10626,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_No ,we adjusted easily', 'Features_Not having proper environment'})","frozenset({'Features_Lack of Attention', 'Features_Hybrid classes should be conducted only during emergencies'})",0.058823529411764705,0.5,1.8888888888888888
5577,"frozenset({'Features_Lack of Attention', 'Features_Communication gap with peers', 'Features_Not having proper environment', 'Features_3'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching'}),0.04411764705882353,0.5,1.5454545454545454
8680,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Primary or Middle School (till 5th grade)', 'Features_Hybrid classes should be conducted only during emergencies'})","frozenset({'Features_Communication gap with peers', 'Features_Not having proper environment'})",0.07352941176470588,0.5,1.4166666666666665
5849,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Primary or Middle School (till 5th grade)', 'Features_Not having proper environment'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_3'})",0.04411764705882353,0.5,3.7777777777777777
10353,"frozenset({'Features_5', 'Features_Lack of Attention', 'Features_Primary or Middle School (till 5th grade)'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_No ,we adjusted easily'})",0.04411764705882353,0.5,2.2666666666666666
5911,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Primary or Middle School (till 5th grade)', 'Features_Not having proper environment'})","frozenset({'Features_No ,we adjusted easily', 'Features_3'})",0.04411764705882353,0.5,2.125
8681,"frozenset({'Features_Primary or Middle School (till 5th grade)', 'Features_Communication gap with peers', 'Features_Not having proper environment'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Hybrid classes should be conducted only during emergencies'})",0.07352941176470588,0.5,1.619047619047619
10413,"frozenset({'Features_5', 'Features_Communication gap with peers', 'Features_Not having proper environment'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Primary or Middle School (till 5th grade)', 'Features_Lack of Attention'})",0.058823529411764705,0.5,3.4
121,"frozenset({'Features_No ,we adjusted easily'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.39705882352941174,0.49090909090909085,1.1127272727272726
123,frozenset({'Features_Not having proper environment'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.3088235294117647,0.48837209302325585,1.1069767441860465
73,frozenset({'Features_Communication gap with peers'}),frozenset({'Features_Hybrid classes should be conducted only during emergencies'}),0.27941176470588236,0.4871794871794872,1.2741617357001975
1092,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )'})","frozenset({'Features_Communication gap with peers', 'Features_No ,we adjusted easily'})",0.22058823529411764,0.4838709677419355,1.175115207373272
1035,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )'})","frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_Communication gap with peers'})",0.22058823529411764,0.4838709677419355,1.731748726655348
1426,"frozenset({'Features_Lack of Attention', 'Features_Not having proper environment'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )'})",0.19117647058823528,0.48148148148148145,1.056152927120669
4866,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_No ,we adjusted easily'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Not having proper environment'})",0.19117647058823528,0.48148148148148145,2.182716049382716
1437,"frozenset({'Features_Lack of Attention', 'Features_Not having proper environment'})",frozenset({'Features_Primary or Middle School (till 5th grade)'}),0.19117647058823528,0.48148148148148145,1.5590828924162257
1452,frozenset({'Features_Primary or Middle School (till 5th grade)'}),"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Lack of Attention'})",0.14705882352941177,0.47619047619047616,1.4078674948240164
277,frozenset({'Features_3'}),"frozenset({'Features_Communication gap with peers', 'Features_Not having proper environment'})",0.14705882352941177,0.47619047619047616,1.349206349206349
1107,frozenset({'Features_Primary or Middle School (till 5th grade)'}),"frozenset({'Features_Communication gap with peers', 'Features_Not having proper environment'})",0.14705882352941177,0.47619047619047616,1.349206349206349
11,frozenset({'Features_3'}),frozenset({'Features_College or University'}),0.14705882352941177,0.47619047619047616,1.349206349206349
1382,frozenset({'Features_Primary or Middle School (till 5th grade)'}),"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Hybrid classes should be conducted only during emergencies'})",0.14705882352941177,0.47619047619047616,1.5419501133786846
1186,"frozenset({'Features_High School (till 12 th grade)', 'Features_No ,we adjusted easily'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.14705882352941177,0.47619047619047616,1.0793650793650793
17,frozenset({'Features_3'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.14705882352941177,0.47619047619047616,1.0793650793650793
1379,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Hybrid classes should be conducted only during emergencies'})",frozenset({'Features_Primary or Middle School (till 5th grade)'}),0.14705882352941177,0.47619047619047616,1.5419501133786846
904,"frozenset({'Features_College or University', 'Features_No ,we adjusted easily'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching'}),0.1323529411764706,0.47368421052631576,1.464114832535885
602,frozenset({'Features_4'}),"frozenset({'Features_Lack of Attention', 'Features_Not having proper environment'})",0.1323529411764706,0.47368421052631576,1.1929824561403508
4964,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching', 'Features_No ,we adjusted easily'})","frozenset({'Features_Lack of Attention', 'Features_Not having proper environment'})",0.1323529411764706,0.47368421052631576,1.1929824561403508
903,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching', 'Features_No ,we adjusted easily'})",frozenset({'Features_College or University'}),0.1323529411764706,0.47368421052631576,1.3421052631578945
4962,"frozenset({'Features_Lack of Attention', 'Features_No ,we adjusted easily', 'Features_Not having proper environment'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching'}),0.1323529411764706,0.47368421052631576,1.464114832535885
1063,frozenset({'Features_Lack of Attention'}),"frozenset({'Features_Communication gap with peers', 'Features_Not having proper environment'})",0.2647058823529412,0.47368421052631576,1.3421052631578945
499,frozenset({'Features_4'}),"frozenset({'Features_High School (till 12 th grade)', 'Features_No ,we adjusted easily'})",0.1323529411764706,0.47368421052631576,1.5338345864661653
27,frozenset({'Features_4'}),frozenset({'Features_High School (till 12 th grade)'}),0.1323529411764706,0.47368421052631576,1.464114832535885
5244,"frozenset({'Features_Lack of Attention', 'Features_No ,we adjusted easily', 'Features_Not having proper environment'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.1323529411764706,0.47368421052631576,1.0736842105263158
1071,frozenset({'Features_Lack of Attention'}),"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers'})",0.2647058823529412,0.47368421052631576,1.5338345864661653
112,frozenset({'Features_Lack of Attention'}),frozenset({'Features_Hybrid classes should be conducted only during emergencies'}),0.2647058823529412,0.47368421052631576,1.2388663967611335
579,frozenset({'Features_4'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_No ,we adjusted easily'})",0.1323529411764706,0.47368421052631576,1.1929824561403508
584,frozenset({'Features_4'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Not having proper environment'})",0.1323529411764706,0.47368421052631576,1.5338345864661653
5280,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Not having proper environment'})","frozenset({'Features_Lack of Attention', 'Features_No ,we adjusted easily'})",0.11764705882352941,0.47058823529411764,1.103448275862069
2839,"frozenset({'Features_4', 'Features_No ,we adjusted easily'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Not having proper environment'})",0.11764705882352941,0.47058823529411764,1.5238095238095237
5095,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Not having proper environment'})","frozenset({'Features_Lack of Attention', 'Features_Hybrid classes should be conducted only during emergencies'})",0.11764705882352941,0.47058823529411764,1.7777777777777777
2853,"frozenset({'Features_4', 'Features_No ,we adjusted easily'})","frozenset({'Features_Lack of Attention', 'Features_Not having proper environment'})",0.11764705882352941,0.47058823529411764,1.1851851851851853
4331,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Not having proper environment'})","frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_Communication gap with peers'})",0.11764705882352941,0.47058823529411764,1.6842105263157894
4549,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Not having proper environment'})","frozenset({'Features_Communication gap with peers', 'Features_No ,we adjusted easily'})",0.11764705882352941,0.47058823529411764,1.1428571428571428
8410,"frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_No ,we adjusted easily'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_Lack of Attention'})",0.11764705882352941,0.47058823529411764,1.7777777777777777
1483,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Not having proper environment'})",frozenset({'Features_Primary or Middle School (till 5th grade)'}),0.11764705882352941,0.47058823529411764,1.5238095238095237
1263,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching', 'Features_Not having proper environment'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11764705882352941,0.47058823529411764,1.0666666666666667
4409,"frozenset({'Features_Not having proper environment', 'Features_Communication gap with peers', 'Features_No ,we adjusted easily'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.11764705882352941,0.47058823529411764,1.0666666666666667
4241,"frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_No ,we adjusted easily'})","frozenset({'Features_Lack of Attention', 'Features_Communication gap with peers'})",0.11764705882352941,0.47058823529411764,1.3333333333333333
8395,"frozenset({'Features_Lack of Attention', 'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_No ,we adjusted easily'})","frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_Communication gap with peers'})",0.11764705882352941,0.47058823529411764,1.6842105263157894
4547,"frozenset({'Features_Not having proper environment', 'Features_Communication gap with peers', 'Features_No ,we adjusted easily'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )'})",0.11764705882352941,0.47058823529411764,1.032258064516129
4775,"frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_No ,we adjusted easily'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_High School (till 12 th grade)'})",0.11764705882352941,0.47058823529411764,2.6666666666666665
372,"frozenset({'Features_Not having proper environment', 'Features_3'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.10294117647058823,0.4666666666666667,1.057777777777778
2143,"frozenset({'Features_Not having proper environment', 'Features_3'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_No ,we adjusted easily'})",0.10294117647058823,0.4666666666666667,1.1753086419753087
4100,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_No ,we adjusted easily'})",frozenset({'Features_High School (till 12 th grade)'}),0.10294117647058823,0.4666666666666667,1.4424242424242424
910,"frozenset({'Features_College or University', 'Features_Not having proper environment'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching'}),0.10294117647058823,0.4666666666666667,1.4424242424242424
230,"frozenset({'Features_College or University', 'Features_Not having proper environment'})",frozenset({'Features_3'}),0.10294117647058823,0.4666666666666667,1.511111111111111
1926,"frozenset({'Features_Not having proper environment', 'Features_3'})","frozenset({'Features_Communication gap with peers', 'Features_No ,we adjusted easily'})",0.10294117647058823,0.4666666666666667,1.1333333333333333
232,"frozenset({'Features_Not having proper environment', 'Features_3'})",frozenset({'Features_College or University'}),0.10294117647058823,0.4666666666666667,1.3222222222222222
3130,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_No ,we adjusted easily'})",frozenset({'Features_5'}),0.10294117647058823,0.4666666666666667,1.9833333333333334
8541,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_Hybrid classes should be conducted only during emergencies'})","frozenset({'Features_Lack of Attention', 'Features_Primary or Middle School (till 5th grade)'})",0.10294117647058823,0.4666666666666667,1.9833333333333334
4125,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Communication gap with peers', 'Features_No ,we adjusted easily'})",0.10294117647058823,0.4666666666666667,1.1333333333333333
8803,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_No ,we adjusted easily'})","frozenset({'Features_Lack of Attention', 'Features_Not having proper environment'})",0.10294117647058823,0.4666666666666667,1.1753086419753087
8454,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_Hybrid classes should be conducted only during emergencies'})","frozenset({'Features_Lack of Attention', 'Features_Not having proper environment'})",0.10294117647058823,0.4666666666666667,1.1753086419753087
4364,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Hybrid classes should be conducted only during emergencies', 'Features_Communication gap with peers'})",frozenset({'Features_Primary or Middle School (till 5th grade)'}),0.10294117647058823,0.4666666666666667,1.511111111111111
1409,frozenset({'Features_Not having proper environment'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_No ,we adjusted easily'})",0.29411764705882354,0.4651162790697675,1.1714039621016368
554,"frozenset({'Features_4', 'Features_Not having proper environment'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching'}),0.08823529411764706,0.4615384615384616,1.4265734265734267
488,"frozenset({'Features_Lack of Attention', 'Features_High School (till 12 th grade)'})",frozenset({'Features_4'}),0.08823529411764706,0.4615384615384616,1.6518218623481784
6725,"frozenset({'Features_Not having proper environment', 'Features_4'})","frozenset({'Features_Lack of Attention', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_No ,we adjusted easily'})",0.08823529411764706,0.4615384615384616,3.138461538461539
1458,"frozenset({'Features_Yes ,it had a considerable impact'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Lack of Attention'})",0.08823529411764706,0.4615384615384616,1.3645484949832778
5076,frozenset({'Features_Hybrid classes should be conducted only during emergencies'}),"frozenset({'Features_Lack of Attention', 'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_No ,we adjusted easily'})",0.17647058823529413,0.4615384615384616,1.8461538461538465
2557,"frozenset({'Features_Lack of Attention', 'Features_High School (till 12 th grade)'})","frozenset({'Features_4', 'Features_No ,we adjusted easily'})",0.08823529411764706,0.4615384615384616,1.8461538461538465
9170,"frozenset({'Features_Lack of Attention', 'Features_High School (till 12 th grade)'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Hybrid classes should be conducted only during emergencies', 'Features_No ,we adjusted easily'})",0.08823529411764706,0.4615384615384616,1.961538461538462
7184,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_Not having proper environment'})","frozenset({'Features_5', 'Features_Lack of Attention'})",0.08823529411764706,0.4615384615384616,2.8531468531468533
3522,"frozenset({'Features_Lack of Attention', 'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Not having proper environment'})",frozenset({'Features_5'}),0.08823529411764706,0.4615384615384616,1.961538461538462
4089,"frozenset({'Features_Lack of Attention', 'Features_High School (till 12 th grade)'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers'})",0.08823529411764706,0.4615384615384616,1.4945054945054947
9160,"frozenset({'Features_Lack of Attention', 'Features_Hybrid classes should be conducted only during emergencies', 'Features_No ,we adjusted easily'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_High School (till 12 th grade)'})",0.08823529411764706,0.4615384615384616,2.615384615384616
4088,"frozenset({'Features_Communication gap with peers', 'Features_High School (till 12 th grade)'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Lack of Attention'})",0.08823529411764706,0.4615384615384616,1.3645484949832778
2694,"frozenset({'Features_Not having proper environment', 'Features_4'})","frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_No ,we adjusted easily'})",0.08823529411764706,0.4615384615384616,1.6518218623481784
7183,"frozenset({'Features_Lack of Attention', 'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Not having proper environment'})","frozenset({'Features_5', 'Features_Communication gap with peers'})",0.08823529411764706,0.4615384615384616,2.615384615384616
3153,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_Not having proper environment'})",frozenset({'Features_5'}),0.08823529411764706,0.4615384615384616,1.961538461538462
983,"frozenset({'Features_Communication gap with peers', 'Features_High School (till 12 th grade)'})",frozenset({'Features_Hybrid classes should be conducted only during emergencies'}),0.08823529411764706,0.4615384615384616,1.2071005917159767
4530,"frozenset({'Features_Yes ,it had a considerable impact'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_Lack of Attention'})",0.08823529411764706,0.4615384615384616,1.7435897435897438
529,"frozenset({'Features_Not having proper environment', 'Features_4'})",frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),0.08823529411764706,0.4615384615384616,1.5692307692307694
4269,frozenset({'Features_Hybrid classes should be conducted only during emergencies'}),"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers', 'Features_Lack of Attention'})",0.17647058823529413,0.4615384615384616,1.7435897435897438
5012,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching', 'Features_Lack of Attention'})","frozenset({'Features_Primary or Middle School (till 5th grade)', 'Features_Not having proper environment'})",0.08823529411764706,0.4615384615384616,1.961538461538462
5011,"frozenset({'Features_Lack of Attention', 'Features_Primary or Middle School (till 5th grade)', 'Features_Not having proper environment'})",frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching'}),0.08823529411764706,0.4615384615384616,1.4265734265734267
4059,"frozenset({'Features_Communication gap with peers', 'Features_High School (till 12 th grade)'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Hybrid classes should be conducted only during emergencies'})",0.08823529411764706,0.4615384615384616,1.4945054945054947
1290,"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular teaching', 'Features_Lack of Attention'})",frozenset({'Features_Primary or Middle School (till 5th grade)'}),0.08823529411764706,0.4615384615384616,1.4945054945054947
1127,"frozenset({'Features_Yes ,it had a considerable impact'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Communication gap with peers'})",0.08823529411764706,0.4615384615384616,1.4945054945054947
847,"frozenset({'Features_College or University', 'Features_Communication gap with peers'})","frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.08823529411764706,0.4615384615384616,1.0461538461538464
2989,"frozenset({'Features_Lack of Attention', 'Features_Hybrid classes should be conducted only during emergencies', 'Features_Communication gap with peers'})",frozenset({'Features_5'}),0.08823529411764706,0.4615384615384616,1.961538461538462
1064,frozenset({'Features_Communication gap with peers'}),"frozenset({'Features_Lack of Attention', 'Features_Not having proper environment'})",0.2647058823529412,0.46153846153846156,1.1623931623931625
1070,frozenset({'Features_Communication gap with peers'}),"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Lack of Attention'})",0.2647058823529412,0.46153846153846156,1.3645484949832776
1079,"frozenset({'Features_Lack of Attention', 'Features_Communication gap with peers'})",frozenset({'Features_Primary or Middle School (till 5th grade)'}),0.16176470588235295,0.4583333333333333,1.484126984126984
4309,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_No ,we adjusted easily'})","frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_Communication gap with peers'})",0.16176470588235295,0.4583333333333333,1.6403508771929824
1209,"frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_No ,we adjusted easily'})",frozenset({'Features_High School (till 12 th grade)'}),0.16176470588235295,0.4583333333333333,1.4166666666666665
4420,"frozenset({'Features_Communication gap with peers', 'Features_Not having proper environment'})","frozenset({'Features_Lack of Attention', 'Features_No ,we adjusted easily'})",0.16176470588235295,0.4583333333333333,1.0747126436781609
926,frozenset({'Features_College or University'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_No ,we adjusted easily'})",0.16176470588235295,0.4583333333333333,1.154320987654321
1214,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Lack of Attention'})",frozenset({'Features_Hybrid classes should be a regular provision to incorporate digital literacy'}),0.07352941176470588,0.45454545454545453,1.5454545454545454
8829,"frozenset({'Features_Lack of Attention', 'Features_Primary or Middle School (till 5th grade)', 'Features_No ,we adjusted easily'})","frozenset({'Features_Communication gap with peers', 'Features_Not having proper environment'})",0.07352941176470588,0.45454545454545453,1.2878787878787878
8691,"frozenset({'Features_Hybrid classes should be conducted only during emergencies', 'Features_Not having proper environment'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Primary or Middle School (till 5th grade)', 'Features_Communication gap with peers'})",0.07352941176470588,0.45454545454545453,3.4343434343434343
7278,"frozenset({'Features_5', 'Features_Lack of Attention'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )', 'Features_Primary or Middle School (till 5th grade)', 'Features_Communication gap with peers'})",0.07352941176470588,0.45454545454545453,3.4343434343434343
4341,"frozenset({'Features_Primary or Middle School (till 5th grade)', 'Features_Hybrid classes should be conducted only during emergencies'})","frozenset({'Features_Communication gap with peers', 'Features_Not having proper environment'})",0.07352941176470588,0.45454545454545453,1.2878787878787878
